# Title: South America Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
195405,-0.64
195406,-0.20
195407,-0.43
195408,-0.10
195409,0.04
195410,-0.07
195411,0.27
195412,-0.01
195501,0.11
195502,-0.05
195503,-0.52
195504,-0.34
195505,-0.45
195506,0.06
195507,-1.01
195508,-0.27
195509,0.01
195510,-0.45
195511,0.03
195512,-0.23
195601,-0.63
195602,-0.50
195603,-0.22
195604,-0.78
195605,-1.04
195606,-0.74
195607,-0.16
195608,-0.63
195609,0.03
195610,-0.24
195611,-0.63
195612,-0.21
195701,-0.47
195702,-0.25
195703,0.27
195704,-0.42
195705,0.59
195706,-0.06
195707,-0.46
195708,0.16
195709,-0.04
195710,0.36
195711,-0.01
195712,0.36
195801,0.47
195802,0.54
195803,0.39
195804,0.32
195805,0.13
195806,0.72
195807,1.24
195808,-0.39
195809,0.33
195810,0.35
195811,0.19
195812,0.16
195901,0.03
195902,0.34
195903,-0.08
195904,0.04
195905,0.06
195906,0.10
195907,0.60
195908,-0.13
195909,0.26
195910,0.33
195911,-0.11
195912,0.29
196001,0.27
196002,0.19
196003,0.06
196004,-0.17
196005,-0.60
196006,0.04
196007,-0.21
196008,-0.03
196009,0.11
196010,0.11
196011,0.14
196012,0.27
196101,0.27
196102,-0.01
196103,0.19
196104,0.17
196105,0.49
196106,-0.29
196107,0.09
196108,0.86
196109,0.55
196110,0.44
196111,0.31
196112,-0.09
196201,-0.18
196202,0.05
196203,0.27
196204,-0.08
196205,-0.24
196206,-0.43
196207,-0.76
196208,0.08
196209,0.53
196210,-0.16
196211,0.49
196212,0.20
196301,0.16
196302,-0.03
196303,0.02
196304,0.29
196305,-0.06
196306,-0.05
196307,0.53
196308,0.55
196309,0.43
196310,0.77
196311,0.04
196312,0.21
196401,0.30
196402,0.38
196403,-0.05
196404,0.18
196405,0.10
196406,-0.67
196407,-0.48
196408,-0.02
196409,-0.06
196410,-0.51
196411,-0.46
196412,-0.56
196501,-0.25
196502,0.15
196503,-0.31
196504,-0.10
196505,-0.01
196506,1.00
196507,0.06
196508,0.41
196509,0.19
196510,0.40
196511,0.20
196512,0.02
196601,0.56
196602,-0.03
196603,0.10
196604,0.14
196605,0.24
196606,0.47
196607,0.27
196608,-0.32
196609,-0.28
196610,0.04
196611,0.16
196612,-0.19
196701,-0.03
196702,0.01
196703,-0.22
196704,0.15
196705,0.87
196706,-0.77
196707,-0.01
196708,0.23
196709,0.30
196710,0.27
196711,-0.08
196712,0.13
196801,-0.04
196802,-0.22
196803,-0.29
196804,-0.84
196805,-0.85
196806,-0.08
196807,0.37
196808,0.24
196809,-0.28
196810,0.12
196811,0.57
196812,-0.01
196901,0.27
196902,0.55
196903,0.60
196904,0.58
196905,0.91
196906,0.51
196907,0.61
