# Title: Antarctic Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
194912,0.21
195001,0.22
195002,0.43
195003,0.00
195004,-0.25
195005,0.68
195006,0.23
195007,0.52
195008,-0.03
195009,-0.07
195010,-0.44
195011,-0.19
195012,-0.65
195101,0.04
195102,-0.12
195103,0.19
195104,-0.51
195105,-0.07
195106,-0.08
195107,-0.85
195108,-0.06
195109,-0.32
195110,0.08
195111,0.03
195112,-0.30
195201,0.36
195202,0.01
195203,-0.04
195204,0.14
195205,-0.94
195206,-0.36
195207,-0.20
195208,0.10
195209,-0.44
195210,0.09
195211,0.31
195212,-0.26
195301,-0.05
195302,0.02
195303,0.43
195304,0.24
195305,-0.39
195306,-0.27
195307,-1.10
195308,-0.89
195309,-1.08
195310,-0.30
195311,-0.48
195312,-0.20
195401,0.07
195402,-0.15
195403,-0.09
195404,-1.12
195405,-0.48
195406,-0.10
195407,0.31
195408,-0.67
195409,-0.89
195410,-0.19
195411,-0.65
195412,0.36
195501,0.03
195502,-0.34
195503,-0.19
195504,-0.01
195505,0.12
195506,-0.72
195507,0.24
195508,1.22
195509,-0.34
195510,0.32
195511,0.17
195512,0.12
195601,0.15
195602,0.23
195603,0.07
195604,0.33
195605,0.32
195606,0.03
195607,0.25
195608,-1.15
195609,0.67
195610,-0.37
195611,0.30
195612,0.24
195701,0.12
195702,-0.04
195703,-0.23
195704,0.45
195705,-0.11
195706,0.49
195707,-0.30
195708,0.35
195709,0.56
195710,0.57
195711,0.01
195712,0.05
195801,0.13
195802,0.28
195803,0.22
195804,0.28
195805,0.38
195806,-0.97
195807,-0.04
195808,-1.15
195809,-0.82
195810,-0.01
195811,-0.04
195812,-0.86
195901,-0.37
195902,-0.22
195903,0.28
195904,0.78
195905,0.32
195906,-0.05
195907,0.33
195908,-0.14
195909,-1.08
195910,-0.13
195911,-0.51
195912,-0.01
196001,-0.58
196002,-0.26
196003,-1.25
196004,-0.50
196005,-0.68
196006,-1.16
196007,-0.80
196008,-0.35
196009,-0.36
196010,0.18
196011,-0.50
196012,-0.52
196101,-0.18
196102,0.24
196103,-0.04
196104,0.47
196105,0.32
196106,0.06
196107,0.17
196108,0.12
196109,1.07
196110,0.22
196111,0.08
196112,-0.66
196201,-0.86
196202,0.03
196203,-0.20
196204,-0.51
196205,-0.74
196206,-0.02
196207,-1.04
196208,-0.72
196209,-0.50
196210,-0.30
196211,-0.03
196212,-0.47
196301,-0.09
196302,-0.28
196303,-0.48
196304,-0.80
196305,-0.68
196306,0.22
196307,-0.30
196308,1.03
196309,0.87
196310,-0.59
196311,-0.36
196312,-0.45
196401,-0.07
196402,-0.54
196403,-0.40
196404,-0.67
196405,-1.12
196406,0.75
196407,0.69
196408,0.18
196409,-1.01
196410,-0.35
196411,0.24
196412,0.17
196501,0.11
196502,0.41
196503,-0.19
196504,0.04
196505,0.23
196506,-0.63
196507,-0.04
196508,0.33
196509,-0.47
196510,0.33
196511,0.03
196512,0.18
196601,-0.53
196602,0.39
196603,1.18
196604,0.27
196605,0.14
196606,-0.32
196607,0.57
196608,-0.96
196609,-0.07
196610,-0.32
196611,0.06
196612,0.28
196701,0.78
196702,0.35
196703,0.45
196704,-0.35
196705,0.33
196706,0.30
196707,0.23
196708,0.16
196709,0.38
196710,-0.27
196711,0.01
196712,0.34
196801,-0.08
196802,0.25
196803,0.87
196804,0.57
196805,0.16
196806,-0.12
196807,-0.97
196808,-0.21
196809,-1.21
196810,0.68
196811,-0.31
196812,-0.15
196901,0.26
196902,0.04
196903,0.07
196904,0.57
196905,0.36
196906,0.39
196907,-1.16
196908,-0.76
196909,0.18
196910,0.75
196911,-0.50
196912,-0.21
197001,0.11
197002,0.12
197003,0.87
197004,0.40
197005,-0.30
197006,-0.25
197007,0.31
197008,-1.09
197009,0.94
197010,0.82
197011,-0.09
197012,0.35
197101,0.65
197102,0.38
197103,0.05
197104,0.55
197105,0.52
197106,-0.17
197107,-0.30
197108,0.40
197109,0.77
197110,0.48
197111,-0.73
197112,0.35
197201,0.31
197202,0.43
197203,0.51
197204,0.52
197205,0.10
197206,0.86
197207,0.01
197208,1.79
197209,0.91
197210,0.05
197211,-0.29
197212,-0.25
197301,0.28
197302,-0.42
197303,-0.37
197304,0.65
197305,0.94
197306,0.50
197307,-0.03
197308,-0.47
197309,0.69
197310,0.90
197311,0.75
197312,-0.37
197401,0.60
197402,-0.24
197403,-0.57
197404,-0.30
197405,0.56
197406,0.62
197407,-0.22
197408,1.09
197409,-0.33
197410,0.65
197411,0.32
197412,0.52
197501,0.33
197502,0.46
197503,1.00
197504,0.00
197505,1.37
197506,0.26
197507,-0.15
197508,-1.11
197509,-0.22
197510,-0.06
197511,0.03
197512,0.06
197601,0.24
197602,0.32
197603,0.02
197604,-0.54
197605,-1.04
197606,-0.13
197607,0.45
197608,-0.24
197609,-0.07
197610,-0.50
197611,-0.10
197612,0.96
197701,0.99
197702,0.30
197703,0.18
197704,0.26
197705,0.95
197706,0.34
197707,0.57
197708,1.14
197709,-1.25
197710,-0.43
197711,-0.54
197712,-0.05
197801,-0.63
197802,0.53
197803,0.31
197804,0.34
197805,0.47
197806,0.10
197807,0.22
197808,-1.20
197809,0.43
197810,-0.01
197811,-0.04
197812,-0.01
197901,0.03
197902,0.06
197903,-0.08
197904,0.61
197905,-0.24
197906,-0.31
197907,-1.35
197908,-0.51
197909,0.24
197910,-0.08
197911,0.03
197912,0.47
198001,0.36
198002,0.54
198003,1.12
198004,1.09
198005,0.60
198006,0.03
198007,1.10
198008,1.11
198009,1.16
198010,-0.21
198011,0.54
198012,0.26
198101,-0.02
198102,0.40
198103,0.83
198104,0.03
198105,-0.02
198106,0.40
198107,1.32
198108,1.66
198109,0.33
198110,0.08
198111,-0.02
198112,0.18
198201,0.10
198202,0.27
198203,-0.65
198204,-0.60
198205,0.34
198206,-0.44
198207,0.32
198208,-0.65
198209,-0.48
198210,0.08
198211,0.79
198212,0.71
198301,0.43
198302,0.28
198303,0.10
198304,0.73
198305,1.63
198306,0.21
198307,-1.04
198308,0.44
198309,1.49
198310,-0.02
198311,-0.86
198312,-0.27
198401,0.20
198402,0.09
198403,0.73
198404,0.34
198405,1.35
198406,-0.68
198407,0.30
198408,0.42
198409,0.77
198410,-0.07
198411,0.02
198412,0.90
198501,0.63
198502,-0.03
198503,0.64
198504,0.68
198505,-0.09
198506,0.67
198507,-0.92
198508,0.45
198509,0.26
198510,-0.03
198511,-0.44
198512,-0.55
198601,0.02
198602,1.40
198603,0.61
198604,0.51
198605,0.34
198606,-0.74
198607,0.04
198608,0.15
198609,-0.47
198610,0.17
198611,-0.10
198612,-0.08
198701,0.47
198702,0.09
198703,-0.15
198704,-0.08
198705,-0.25
198706,0.98
198707,0.80
198708,-1.16
198709,-0.09
198710,0.08
198711,-0.26
198712,0.06
198801,0.38
198802,-0.22
198803,0.62
198804,0.43
198805,0.85
198806,0.64
198807,-0.20
198808,1.14
198809,0.68
198810,1.03
198811,-0.11
198812,-0.11
198901,-0.01
198902,0.01
198903,0.28
198904,0.32
198905,-0.85
198906,-0.86
198907,0.00
198908,0.26
198909,1.07
198910,0.89
198911,-0.15
198912,0.65
199001,0.56
199002,-0.01
199003,0.22
199004,0.73
199005,0.45
199006,-0.56
199007,0.92
199008,-0.40
199009,-0.43
199010,0.28
199011,0.13
199012,0.60
199101,-0.17
199102,0.77
199103,-0.03
199104,0.70
199105,-0.12
199106,1.22
199107,1.15
199108,1.11
199109,0.82
199110,0.30
199111,0.10
199112,0.72
199201,0.36
199202,0.51
199203,0.55
199204,0.13
199205,0.75
199206,0.68
199207,0.46
199208,0.12
199209,-0.41
199210,0.46
199211,0.05
199212,-0.19
199301,0.34
199302,0.34
199303,0.18
199304,0.06
199305,-0.54
199306,-0.21
