# Title: Africa Average Temperature Anomalies
# Units: Degrees Celsius
# Base Period: 1910-2000
# Missing: -999
Date,Anomaly
195509,-0.30
195510,-0.14
195511,0.16
195512,-0.39
195601,-0.24
195602,0.17
195603,-0.18
195604,-0.58
195605,-0.43
195606,-0.34
195607,-0.45
195608,-0.33
195609,-0.52
195610,-0.61
195611,-0.16
195612,-0.66
195701,-0.62
195702,-0.49
195703,-0.43
195704,-0.56
195705,-0.36
195706,-0.31
195707,0.02
195708,0.05
195709,0.19
195710,-0.07
195711,0.59
195712,0.21
195801,0.57
195802,0.06
195803,0.47
195804,0.55
195805,0.09
195806,-0.11
195807,-0.27
195808,-0.23
195809,0.02
195810,-0.14
195811,0.45
195812,0.70
195901,0.23
195902,-0.58
195903,0.10
195904,0.18
195905,0.13
195906,0.16
195907,0.03
195908,-0.25
195909,-0.24
195910,-0.19
195911,-0.07
195912,-0.07
196001,-0.13
196002,0.45
196003,-0.17
196004,-0.29
196005,-0.30
196006,-0.03
196007,-0.29
196008,0.47
196009,0.01
196010,0.48
196011,-0.04
196012,0.74
196101,0.23
196102,-0.76
196103,-0.52
196104,0.19
196105,0.46
196106,0.32
196107,-0.07
196108,-0.45
196109,-0.47
196110,-0.41
196111,-0.27
196112,-0.39
196201,-0.18
196202,-0.41
196203,0.26
196204,-0.12
196205,-0.29
196206,-0.07
196207,0.05
196208,-0.10
196209,-0.08
196210,0.10
196211,0.59
196212,0.14
196301,0.49
196302,0.71
196303,-0.43
196304,-0.30
196305,-0.69
196306,-0.07
196307,0.14
196308,0.05
196309,0.30
196310,-0.04
196311,-0.11
196312,0.41
196401,-0.01
196402,0.10
196403,0.82
196404,-0.26
196405,-0.27
196406,-0.36
196407,-0.67
196408,-0.46
196409,-0.77
196410,-0.60
196411,-0.59
196412,-0.15
196501,-0.10
196502,0.06
196503,-0.13
196504,-0.77
196505,-0.47
196506,-0.37
196507,-0.01
196508,-0.17
196509,-0.17
196510,-0.32
196511,-0.33
196512,-0.25
196601,0.60
196602,0.19
196603,-0.27
196604,-0.16
196605,-0.12
196606,0.14
196607,0.35
196608,0.30
196609,-0.13
196610,0.01
196611,0.07
196612,-0.08
196701,-0.58
196702,-0.11
196703,-0.46
196704,-0.09
196705,-0.06
196706,-0.13
196707,-0.45
196708,-0.29
196709,-0.29
196710,-0.42
196711,-0.47
196712,-0.37
196801,-0.54
196802,-0.11
196803,-0.58
196804,-0.52
196805,-0.36
196806,-0.54
196807,-0.07
196808,0.32
196809,0.02
196810,-0.22
196811,-0.26
196812,0.30
196901,0.30
196902,1.19
196903,1.20
196904,0.07
196905,0.19
196906,0.37
196907,-0.12
196908,0.16
196909,0.21
196910,0.02
196911,0.34
196912,0.21
197001,0.84
197002,0.51
197003,0.09
197004,0.03
197005,0.14
197006,0.19
197007,0.04
197008,0.12
197009,-0.05
197010,-0.30
197011,-0.11
197012,-0.35
197101,-0.18
197102,-0.32
197103,0.32
197104,-0.24
197105,-0.19
197106,-0.13
