/* DATA DESCRIPTION:
Citation:	Krastel, Sebastian (2024): Master tracks in different resolutions of POLARSTERN cruise PS141, Hobart - Walvis Bay, 2024-02-06 - 2024-04-14 [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.969140 
Abstract:	Raw data acquired by position sensors on board RV Polarstern during expedition PS141 was processed to receive a validated master track which can be used as reference of further expedition data. During PS141 two Trimble Marine R750 GPS receivers and the iXBlue HYDRINS hydrographic survey inertial navigation system were used as navigation sensors. Data were downloaded from DAVIS SHIP data base (https://dship.awi.de) with a resolution of 1 sec. Processed data are provided as a master track with 1 sec resolution derived from the position sensors' data selected by priority and a generalized track with a reduced set of the most significant positions of the master track.
Other version:	Generalized master track of POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126543/attachments/PS141_mastertrack_generalized.zip)
	Krastel, Sebastian (2024): Master track of POLARSTERN cruise PS141 in 1 sec resolution (zipped, 261 MB) [dataset]. Alfred Wegener Institute, Helmholtz Centre for Polar and Marine Research, Bremerhaven, PANGAEA, https://doi.org/10.1594/PANGAEA.969139 
Data processing report:	Processing report for navigation sensors from POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126545/attachments/PS141_nav.pdf)
Further details:	Station list of POLARSTERN cruise PS141 (URI: https://www.pangaea.de/expeditions/events/PS141)
	Trackline map of navigation sensors from POLARSTERN cruise PS141 (URI: https://download.pangaea.de/reference/126546/attachments/PS141_nav.png)
Coverage:	MEDIAN LATITUDE: -58.785629 * MEDIAN LONGITUDE: 87.938047 * SOUTH-BOUND LATITUDE: -66.806451 * WEST-BOUND LONGITUDE: 13.931928 * NORTH-BOUND LATITUDE: -22.846739 * EAST-BOUND LONGITUDE: 147.503406
	DATE/TIME START: 2024-02-06T06:20:00 * DATE/TIME END: 2024-04-14T05:59:59
Event(s):	PS141-track * LATITUDE START: -42.893200 * LONGITUDE START: 147.341100 * LATITUDE END: -22.941000 * LONGITUDE END: 14.503000 * DATE/TIME START: 2024-02-06T00:00:00 * DATE/TIME END: 2024-04-14T00:00:00 * CAMPAIGN: PS141 (EASI-3) * BASIS: Polarstern (URI: https://doi.org/10.17815/jlsrf-3-163 ) * METHOD/DEVICE: Underway cruise track measurements (CT) * COMMENT: Hobart - Walvis Bay
Comment:	This dataset contains the master track in 10 min resolution, for other resolutions please see "Other version" references.
Parameter(s):	DATE/TIME (Date/Time) * GEOCODE
	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Speed [kn] (Speed) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
	Course [deg] (Course) * METHOD/DEVICE: Calculated * COMMENT: 10-min average
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	19580 data points
*/
Date/Time	Latitude	Longitude	Speed [kn]	Course [deg]
2024-03-10T23:41	-65.65640	108.22710	7.996	231.7
2024-03-10T23:51	-65.64875	108.16687	9.391	287.1
2024-03-11T00:01	-65.64990	108.10026	9.935	267.6
2024-03-11T00:11	-65.65842	108.03684	9.938	251.9
2024-03-11T00:21	-65.66779	107.97355	10.017	250.2
2024-03-11T00:31	-65.68231	107.91526	10.139	238.8
2024-03-11T00:41	-65.69584	107.85545	10.153	241.2
2024-03-11T00:51	-65.67612	107.84411	7.319	346.7
2024-03-11T01:01	-65.65311	107.87166	9.266	26.3
2024-03-11T01:11	-65.65578	107.87427	1.038	158.0
2024-03-11T01:21	-65.65639	107.87494	0.244	155.8
2024-03-11T01:31	-65.65642	107.87501	0.015	135.1
2024-03-11T01:41	-65.65652	107.87492	0.038	200.8
2024-03-11T01:51	-65.65649	107.87493	0.011	4.9
2024-03-11T02:01	-65.65650	107.87514	0.032	99.1
2024-03-11T02:11	-65.65660	107.87536	0.048	136.9
2024-03-11T02:21	-65.65687	107.87557	0.102	162.3
2024-03-11T02:31	-65.65717	107.87551	0.108	185.1
2024-03-11T02:41	-65.65644	107.87478	0.285	337.7
2024-03-11T02:51	-65.65656	107.87475	0.042	185.3
2024-03-11T03:01	-65.65668	107.87515	0.074	126.0
2024-03-11T03:11	-65.65683	107.87610	0.152	111.5
2024-03-11T03:21	-65.65689	107.87810	0.299	94.3
2024-03-11T03:31	-65.65645	107.88113	0.479	70.3
2024-03-11T03:41	-65.65493	107.87992	0.577	341.9
2024-03-11T03:51	-65.63649	107.84149	8.782	319.3
2024-03-11T04:01	-65.61565	107.79817	9.920	319.3
2024-03-11T04:11	-65.59449	107.75452	10.041	319.5
2024-03-11T04:21	-65.57282	107.71240	10.042	321.2
2024-03-11T04:31	-65.55136	107.67063	9.952	321.1
2024-03-11T04:41	-65.52977	107.62875	10.001	321.2
2024-03-11T04:51	-65.50596	107.59458	10.004	329.2
2024-03-11T05:01	-65.48148	107.56355	9.988	332.2
2024-03-11T05:11	-65.45711	107.53364	9.878	333.0
2024-03-11T05:21	-65.43319	107.50090	9.938	330.3
2024-03-11T05:31	-65.41252	107.46044	9.627	320.8
2024-03-11T05:41	-65.42687	107.43208	6.709	219.4
2024-03-11T05:51	-65.42791	107.43113	0.402	200.6
2024-03-11T06:01	-65.42803	107.43142	0.062	136.8
2024-03-11T06:11	-65.42811	107.43256	0.174	99.1
2024-03-11T06:21	-65.42898	107.43178	0.334	200.4
2024-03-11T06:31	-65.42961	107.43237	0.245	158.7
2024-03-11T06:41	-65.41420	107.43661	5.599	6.5
2024-03-11T06:51	-65.38984	107.43113	8.833	354.6
2024-03-11T07:01	-65.36513	107.40136	9.984	333.3
2024-03-11T07:11	-65.33873	107.37834	10.143	340.0
2024-03-11T07:21	-65.31232	107.35367	10.235	338.7
2024-03-11T07:31	-65.28657	107.32513	10.249	335.1
2024-03-11T07:41	-65.26108	107.29516	10.258	333.8
2024-03-11T07:51	-65.23540	107.26511	10.326	333.9
2024-03-11T08:01	-65.20824	107.24438	10.294	342.2
2024-03-11T08:11	-65.18278	107.21507	10.212	334.2
2024-03-11T08:21	-65.15962	107.17356	10.470	323.0
2024-03-11T08:31	-65.14034	107.12152	10.532	311.3
2024-03-11T08:41	-65.11766	107.07838	10.490	321.3
2024-03-11T08:51	-65.09213	107.04506	10.519	331.2
2024-03-11T09:01	-65.06583	107.01462	10.565	333.9
2024-03-11T09:11	-65.03934	106.98477	10.590	334.5
2024-03-11T09:21	-65.01350	106.95479	10.392	333.9
2024-03-11T09:31	-64.98735	106.92503	10.475	334.3
2024-03-11T09:41	-64.96053	106.89629	10.634	335.6
2024-03-11T09:51	-64.93321	106.87154	10.567	339.0
2024-03-11T10:01	-64.92883	106.85928	2.455	310.1
2024-03-11T10:11	-64.92994	106.85985	0.412	167.7
2024-03-11T10:21	-64.93000	106.85996	0.028	143.0
2024-03-11T10:31	-64.93009	106.85995	0.030	183.8
2024-03-11T10:41	-64.93000	106.85989	0.034	344.7
2024-03-11T10:51	-64.93000	106.85989	0.002	199.5
2024-03-11T11:01	-64.92999	106.86010	0.032	83.6
2024-03-11T11:11	-64.93002	106.85998	0.020	238.6
2024-03-11T11:21	-64.93000	106.86002	0.011	34.2
2024-03-11T11:31	-64.92987	106.86002	0.044	359.6
2024-03-11T11:41	-64.92983	106.85994	0.020	322.6
2024-03-11T11:51	-64.92994	106.86002	0.042	162.4
2024-03-11T12:01	-64.92983	106.85979	0.052	317.4
2024-03-11T12:11	-64.92991	106.86005	0.049	126.2
2024-03-11T12:21	-64.92990	106.86007	0.006	34.9
2024-03-11T12:31	-64.92984	106.85973	0.057	292.6
2024-03-11T12:41	-64.92996	106.86012	0.074	126.0
2024-03-11T12:51	-64.92983	106.85975	0.074	308.4
2024-03-11T13:01	-64.92986	106.85954	0.032	254.3
2024-03-11T13:11	-64.93002	106.86007	0.099	126.2
2024-03-11T13:21	-64.93013	106.86004	0.041	186.3
2024-03-11T13:31	-64.92992	106.86003	0.077	359.3
2024-03-11T13:41	-64.92985	106.86011	0.028	24.4
2024-03-11T13:51	-64.92975	106.85992	0.045	321.2
2024-03-11T14:01	-64.92977	106.85973	0.030	256.7
2024-03-11T14:11	-64.92977	106.85971	0.003	254.5
2024-03-11T14:21	-64.92975	106.85994	0.036	78.4
2024-03-11T14:31	-64.92993	106.86038	0.094	134.1
2024-03-11T14:41	-64.92960	106.86045	0.121	4.7
2024-03-11T14:51	-64.92964	106.86096	0.080	103.1
2024-03-11T15:01	-64.92959	106.86030	0.102	281.4
2024-03-11T15:11	-64.92960	106.86056	0.040	95.2
2024-03-11T15:21	-64.92955	106.86046	0.023	320.3
2024-03-11T15:31	-64.92964	106.86035	0.038	208.1
2024-03-11T15:41	-64.92952	106.85993	0.077	304.7
2024-03-11T15:51	-64.92955	106.85990	0.013	201.7
2024-03-11T16:01	-64.92955	106.86006	0.024	84.8
2024-03-11T16:11	-64.92962	106.85981	0.047	233.1
2024-03-11T16:21	-64.92967	106.86024	0.068	105.1
2024-03-11T16:31	-64.92970	106.85977	0.073	261.8
2024-03-11T16:41	-64.92992	106.85966	0.082	191.9
2024-03-11T16:51	-64.92974	106.85989	0.076	28.8
2024-03-11T17:01	-64.93004	106.86036	0.131	146.6
2024-03-11T17:11	-64.92982	106.85935	0.175	296.9
2024-03-11T17:21	-64.92948	106.85909	0.129	342.0
2024-03-11T17:31	-64.92945	106.85879	0.047	285.5
2024-03-11T17:41	-64.92965	106.85876	0.073	183.8
2024-03-11T17:51	-64.92948	106.85819	0.107	305.6
2024-03-11T18:01	-64.92898	106.85837	0.183	8.8
2024-03-11T18:11	-64.92926	106.85875	0.119	150.6
2024-03-11T18:21	-64.92898	106.85834	0.119	328.3
2024-03-11T18:31	-64.92838	106.85781	0.231	339.2
2024-03-11T18:41	-64.92809	106.85802	0.111	17.2
2024-03-11T18:51	-64.92823	106.85882	0.132	112.1
2024-03-11T19:01	-64.92779	106.85931	0.175	25.2
2024-03-11T19:11	-64.92841	106.86086	0.325	133.2
2024-03-11T19:21	-64.95021	106.90995	10.884	136.3
2024-03-11T19:31	-64.97298	106.96397	11.655	134.9
2024-03-11T19:41	-64.99556	107.01880	11.691	134.2
2024-03-11T19:51	-65.01823	107.07380	11.727	134.3
2024-03-11T20:01	-65.04102	107.12913	11.789	134.3
2024-03-11T20:11	-65.06380	107.18467	11.804	134.2
2024-03-11T20:21	-65.08141	107.23401	9.844	130.2
2024-03-11T20:31	-65.09823	107.29955	11.681	121.4
2024-03-11T20:41	-65.11666	107.34565	9.669	133.5
2024-03-11T20:51	-65.13776	107.38829	10.003	139.6
2024-03-11T21:01	-65.15733	107.42758	9.246	139.8
2024-03-11T21:11	-65.18245	107.47412	11.495	142.1
2024-03-11T21:21	-65.20516	107.52975	11.765	134.2
2024-03-11T21:31	-65.22722	107.58784	11.869	132.2
2024-03-11T21:41	-65.25125	107.64302	12.043	136.1
2024-03-11T21:51	-65.27479	107.70057	12.167	134.3
2024-03-11T22:01	-65.29807	107.75746	12.023	134.4
2024-03-11T22:11	-65.32108	107.81409	11.920	134.2
2024-03-11T22:21	-65.34445	107.87149	12.089	134.3
2024-03-11T22:31	-65.36770	107.92883	12.048	134.2
2024-03-11T22:41	-65.39112	107.98644	12.115	134.3
2024-03-11T22:51	-65.41481	108.04487	12.265	134.2
2024-03-11T23:01	-65.43942	108.10179	12.333	136.1
2024-03-11T23:11	-65.46488	108.15565	12.244	138.7
2024-03-11T23:21	-65.49170	108.20554	12.240	142.3
2024-03-11T23:31	-65.50696	108.27615	11.932	117.5
2024-03-11T23:41	-65.51119	108.35982	12.630	97.0
2024-03-11T23:51	-65.52239	108.43987	12.654	108.7
2024-03-12T00:01	-65.54107	108.51476	13.084	121.0
2024-03-12T00:11	-65.56503	108.57897	12.927	132.0
2024-03-12T00:21	-65.59076	108.64101	13.125	135.1
2024-03-12T00:31	-65.61930	108.69647	13.219	141.2
2024-03-12T00:41	-65.64688	108.74753	12.535	142.6
2024-03-12T00:51	-65.66845	108.79171	10.194	139.8
2024-03-12T01:01	-65.69150	108.82371	9.589	150.2
2024-03-12T01:11	-65.71557	108.84965	9.511	156.1
2024-03-12T01:21	-65.74104	108.88026	10.260	153.7
2024-03-12T01:31	-65.76718	108.92040	11.161	147.8
2024-03-12T01:41	-65.78925	108.95880	9.794	144.5
2024-03-12T01:51	-65.81331	108.98485	9.503	156.1
2024-03-12T02:01	-65.82918	109.03620	9.520	127.0
2024-03-12T02:11	-65.84638	109.04241	6.278	171.6
2024-03-12T02:21	-65.86460	109.08582	9.192	135.7
2024-03-12T02:31	-65.87492	109.14710	9.792	112.4
2024-03-12T02:41	-65.88918	109.19794	9.105	124.5
2024-03-12T02:51	-65.90866	109.24623	10.015	134.6
2024-03-12T03:01	-65.92396	109.30184	9.890	124.0
2024-03-12T03:11	-65.93743	109.35894	9.721	120.0
2024-03-12T03:21	-65.95467	109.38360	7.207	149.7
2024-03-12T03:31	-65.97311	109.41181	7.849	148.1
2024-03-12T03:41	-65.99488	109.44927	9.599	145.0
2024-03-12T03:51	-66.01277	109.49615	9.444	133.2
2024-03-12T04:01	-66.02882	109.54674	9.425	128.0
2024-03-12T04:11	-66.04687	109.59680	9.823	131.6
2024-03-12T04:21	-66.06042	109.65407	9.722	120.2
2024-03-12T04:31	-66.08018	109.69823	9.636	137.8
2024-03-12T04:41	-66.09865	109.74326	9.381	135.3
2024-03-12T04:51	-66.11813	109.78270	9.096	140.6
2024-03-12T05:01	-66.13141	109.83003	8.423	124.7
2024-03-12T05:11	-66.15534	109.88802	12.105	135.6
2024-03-12T05:21	-66.17769	109.95267	12.423	130.6
2024-03-12T05:31	-66.19811	110.02211	12.531	126.1
2024-03-12T05:41	-66.22148	110.08469	12.428	132.8
2024-03-12T05:51	-66.23503	110.13715	9.075	122.7
2024-03-12T06:01	-66.23879	110.20192	9.532	98.2
2024-03-12T06:11	-66.22685	110.21392	4.653	22.1
2024-03-12T06:21	-66.22350	110.19156	3.475	290.4
2024-03-12T06:31	-66.22354	110.18886	0.394	268.2
2024-03-12T06:41	-66.22357	110.18970	0.123	95.0
2024-03-12T06:51	-66.22356	110.18971	0.002	15.1
2024-03-12T07:01	-66.22333	110.18886	0.149	304.3
2024-03-12T07:11	-66.22370	110.18862	0.140	194.8
2024-03-12T07:21	-66.22358	110.18986	0.186	76.4
2024-03-12T07:31	-66.22368	110.19006	0.045	138.9
2024-03-12T07:41	-66.22383	110.19042	0.077	136.4
2024-03-12T07:51	-66.22329	110.18935	0.249	321.1
2024-03-12T08:01	-66.22344	110.18923	0.055	197.9
2024-03-12T08:11	-66.22361	110.18959	0.081	140.1
2024-03-12T08:21	-66.22335	110.18930	0.104	336.1
2024-03-12T08:31	-66.22339	110.18879	0.076	257.0
2024-03-12T08:41	-66.22342	110.18858	0.032	254.1
2024-03-12T08:51	-66.22341	110.18939	0.117	88.4
2024-03-12T09:01	-66.22310	110.18924	0.114	349.4
2024-03-12T09:11	-66.22278	110.18909	0.117	349.5
2024-03-12T09:21	-66.22262	110.18936	0.069	34.0
2024-03-12T09:31	-66.22170	110.18940	0.332	1.0
2024-03-12T09:41	-66.22071	110.18937	0.358	359.3
2024-03-12T09:51	-66.22086	110.18985	0.088	127.7
2024-03-12T10:01	-66.22114	110.18999	0.104	168.5
2024-03-12T10:11	-66.22724	110.22735	5.872	112.0
2024-03-12T10:21	-66.24131	110.28457	9.762	121.4
2024-03-12T10:31	-66.25540	110.34125	9.693	121.7
2024-03-12T10:41	-66.26635	110.36466	5.220	139.3
2024-03-12T10:51	-66.25654	110.34498	4.556	321.0
2024-03-12T11:01	-66.25767	110.35098	0.964	115.0
2024-03-12T11:11	-66.25769	110.35081	0.026	254.0
2024-03-12T11:21	-66.25771	110.35067	0.022	248.0
2024-03-12T11:31	-66.25775	110.35101	0.051	106.4
2024-03-12T11:41	-66.25769	110.35110	0.024	32.5
2024-03-12T11:51	-66.25773	110.35109	0.013	182.6
2024-03-12T12:01	-66.25776	110.35147	0.056	100.8
2024-03-12T12:11	-66.25777	110.35109	0.056	267.0
2024-03-12T12:21	-66.25770	110.35064	0.070	290.9
2024-03-12T12:31	-66.25770	110.35078	0.020	93.1
2024-03-12T12:41	-66.26065	110.36629	2.496	115.2
2024-03-12T12:51	-66.26647	110.42008	8.104	105.1
2024-03-12T13:01	-66.26448	110.47988	8.730	85.3
2024-03-12T13:11	-66.27667	110.46666	4.803	203.6
2024-03-12T13:21	-66.27560	110.40417	9.096	272.4
2024-03-12T13:31	-66.27596	110.31840	12.474	269.4
2024-03-12T13:41	-66.27428	110.24773	10.296	273.3
2024-03-12T13:51	-66.27639	110.17630	10.415	265.8
2024-03-12T14:01	-66.27778	110.10521	10.351	267.2
2024-03-12T14:11	-66.27846	110.01915	12.517	268.8
2024-03-12T14:21	-66.27978	109.93234	12.633	267.8
2024-03-12T14:31	-66.28012	109.84731	12.364	269.4
2024-03-12T14:41	-66.28071	109.76222	12.374	269.0
2024-03-12T14:51	-66.28101	109.68034	11.906	269.4
2024-03-12T15:01	-66.28064	109.61220	9.909	270.7
2024-03-12T15:11	-66.28134	109.54335	10.013	268.5
2024-03-12T15:21	-66.28362	109.47355	10.182	265.3
2024-03-12T15:31	-66.28525	109.40258	10.335	266.7
2024-03-12T15:41	-66.28705	109.33260	10.194	266.3
2024-03-12T15:51	-66.29027	109.26551	9.821	263.1
2024-03-12T16:01	-66.29336	109.20070	9.486	263.2
2024-03-12T16:11	-66.29238	109.13532	9.509	272.1
2024-03-12T16:21	-66.28977	109.07141	9.335	275.8
2024-03-12T16:31	-66.29019	109.00335	9.894	269.1
2024-03-12T16:41	-66.29115	108.93589	9.811	267.9
2024-03-12T16:51	-66.29173	108.86904	9.718	268.7
2024-03-12T17:01	-66.28978	108.80188	9.788	274.1
2024-03-12T17:11	-66.29049	108.73348	9.945	268.5
2024-03-12T17:21	-66.29129	108.66529	9.916	268.3
2024-03-12T17:31	-66.29206	108.59370	10.407	268.4
2024-03-12T17:41	-66.30831	108.60930	6.288	158.9
2024-03-12T17:51	-66.32850	108.64795	9.200	142.4
2024-03-12T18:01	-66.34804	108.68894	9.227	139.9
2024-03-12T18:11	-66.36435	108.72287	7.673	140.1
2024-03-12T18:21	-66.38041	108.75657	7.580	139.9
2024-03-12T18:31	-66.39611	108.78896	7.359	140.4
2024-03-12T18:41	-66.41162	108.82194	7.356	139.6
2024-03-12T18:51	-66.42673	108.85817	7.565	136.2
2024-03-12T19:01	-66.44186	108.89638	7.767	134.7
2024-03-12T19:11	-66.45687	108.93487	7.764	134.3
2024-03-12T19:21	-66.47153	108.97210	7.542	134.6
2024-03-12T19:31	-66.49083	108.99400	7.653	155.6
2024-03-12T19:41	-66.50878	109.02262	7.683	147.5
2024-03-12T19:51	-66.52778	109.04882	7.828	151.2
2024-03-12T20:01	-66.54743	109.07416	7.981	152.8
2024-03-12T20:11	-66.56504	109.10448	7.708	145.6
2024-03-12T20:21	-66.58276	109.13590	7.833	144.8
2024-03-12T20:31	-66.60068	109.16708	7.867	145.3
2024-03-12T20:41	-66.61788	109.19794	7.630	144.5
2024-03-12T20:51	-66.63523	109.22812	7.615	145.4
2024-03-12T21:01	-66.65606	109.26594	9.268	144.2
2024-03-12T21:11	-66.67822	109.24394	8.602	201.5
2024-03-12T21:21	-66.69724	109.16771	12.886	237.8
2024-03-12T21:31	-66.71702	109.08970	13.242	237.3
2024-03-12T21:41	-66.73679	109.01221	13.172	237.1
2024-03-12T21:51	-66.76006	109.01511	8.412	177.2
2024-03-12T22:01	-66.78311	109.05834	10.356	143.5
2024-03-12T22:11	-66.80645	109.09705	10.072	146.8
2024-03-12T22:21	-66.79745	109.15702	9.137	69.2
2024-03-12T22:31	-66.77599	109.22147	12.014	49.9
2024-03-12T22:41	-66.75589	109.28851	12.003	52.8
2024-03-12T22:51	-66.73558	109.35217	11.676	51.1
2024-03-12T23:01	-66.71495	109.41692	11.874	51.2
2024-03-12T23:11	-66.69324	109.48016	11.967	49.1
2024-03-12T23:21	-66.65904	109.50142	12.717	13.8
2024-03-12T23:31	-66.62504	109.52331	12.672	14.3
2024-03-12T23:41	-66.59622	109.55675	11.460	24.8
2024-03-12T23:51	-66.57656	109.61585	11.065	50.1
2024-03-13T00:01	-66.55672	109.67558	11.183	50.2
2024-03-13T00:11	-66.53757	109.73399	10.884	50.6
2024-03-13T00:21	-66.51674	109.79274	11.318	48.4
2024-03-13T00:31	-66.49338	109.84884	11.686	43.8
2024-03-13T00:41	-66.47064	109.90498	11.530	44.6
2024-03-13T00:51	-66.44734	109.96222	11.794	44.5
2024-03-13T01:01	-66.42376	110.01992	11.918	44.4
2024-03-13T01:11	-66.39984	110.07884	12.133	44.6
2024-03-13T01:21	-66.37565	110.13808	12.242	44.5
2024-03-13T01:31	-66.35145	110.19751	12.269	44.6
2024-03-13T01:41	-66.32818	110.25515	11.854	44.9
2024-03-13T01:51	-66.30873	110.30230	9.805	44.3
2024-03-13T02:01	-66.28539	110.33199	9.468	27.1
2024-03-13T02:11	-66.28742	110.33846	1.191	127.9
2024-03-13T02:21	-66.27915	110.36117	4.451	47.9
2024-03-13T02:31	-66.26849	110.40441	7.374	58.5
2024-03-13T02:41	-66.27396	110.41567	2.565	140.3
2024-03-13T02:51	-66.27128	110.42461	1.619	53.4
2024-03-13T03:01	-66.26663	110.43482	2.243	41.5
2024-03-13T03:11	-66.26444	110.48397	7.194	83.7
2024-03-13T03:21	-66.27013	110.47420	2.496	214.7
2024-03-13T03:31	-66.27580	110.47719	2.093	168.0
2024-03-13T03:41	-66.27490	110.48000	0.522	51.5
2024-03-13T03:51	-66.27494	110.48003	0.015	163.3
2024-03-13T04:01	-66.27460	110.48037	0.133	21.8
2024-03-13T04:11	-66.26948	110.48384	1.917	15.3
2024-03-13T04:21	-66.26890	110.48480	0.252	33.6
2024-03-13T04:31	-66.26812	110.48503	0.281	7.0
2024-03-13T04:41	-66.26299	110.45383	4.904	292.2
2024-03-13T04:51	-66.26246	110.45155	0.383	299.9
2024-03-13T05:01	-66.26272	110.44979	0.272	249.8
2024-03-13T05:11	-66.26427	110.45037	0.564	171.6
2024-03-13T05:21	-66.26402	110.45656	0.906	84.4
2024-03-13T05:31	-66.26350	110.45683	0.192	11.9
2024-03-13T05:41	-66.26287	110.45686	0.229	0.9
2024-03-13T05:51	-66.26615	110.48681	4.516	105.2
2024-03-13T06:01	-66.26976	110.48579	1.313	186.5
2024-03-13T06:11	-66.27015	110.48501	0.181	218.8
2024-03-13T06:21	-66.27038	110.48466	0.097	211.7
2024-03-13T06:31	-66.27082	110.48408	0.180	208.4
2024-03-13T06:41	-66.27480	110.47832	1.664	210.2
2024-03-13T06:51	-66.27531	110.47825	0.184	183.3
2024-03-13T07:01	-66.27547	110.47841	0.063	157.9
2024-03-13T07:11	-66.27564	110.46159	2.447	268.6
2024-03-13T07:21	-66.27530	110.40224	8.633	270.8
2024-03-13T07:31	-66.27712	110.35706	6.603	264.2
2024-03-13T07:41	-66.28328	110.30451	7.957	253.8
2024-03-13T07:51	-66.30275	110.26394	9.177	220.0
2024-03-13T08:01	-66.32872	110.26025	9.392	183.3
2024-03-13T08:11	-66.35514	110.25925	9.538	180.9
2024-03-13T08:21	-66.38119	110.25841	9.408	180.7
2024-03-13T08:31	-66.39829	110.26080	6.184	176.8
2024-03-13T08:41	-66.40640	110.26423	2.970	170.4
2024-03-13T08:51	-66.41849	110.26898	4.420	171.1
2024-03-13T09:01	-66.43084	110.27398	4.517	170.8
2024-03-13T09:11	-66.44318	110.27911	4.516	170.6
2024-03-13T09:21	-66.45438	110.28257	4.077	173.0
2024-03-13T09:31	-66.46630	110.28617	4.334	173.1
2024-03-13T09:41	-66.47803	110.28998	4.272	172.6
2024-03-13T09:51	-66.48989	110.29370	4.316	172.9
2024-03-13T10:01	-66.50190	110.29897	4.402	170.1
2024-03-13T10:11	-66.51327	110.31011	4.410	158.7
2024-03-13T10:21	-66.52437	110.32122	4.316	158.2
2024-03-13T10:31	-66.53458	110.33584	4.244	150.3
2024-03-13T10:41	-66.54356	110.35264	4.046	143.3
2024-03-13T10:51	-66.55360	110.36416	3.984	155.4
2024-03-13T11:01	-66.56142	110.34413	4.033	225.6
2024-03-13T11:11	-66.56533	110.31586	4.304	250.8
2024-03-13T11:21	-66.56912	110.28776	4.265	251.3
2024-03-13T11:31	-66.57209	110.25949	4.202	255.2
2024-03-13T11:41	-66.56407	110.24368	3.680	321.9
2024-03-13T11:51	-66.55714	110.25871	3.307	40.8
2024-03-13T12:01	-66.55234	110.28120	3.670	61.9
2024-03-13T12:11	-66.54805	110.30422	3.654	65.0
2024-03-13T12:21	-66.54405	110.32669	3.541	65.9
2024-03-13T12:31	-66.53946	110.35005	3.747	63.8
2024-03-13T12:41	-66.53097	110.36679	3.900	38.2
2024-03-13T12:51	-66.52344	110.38373	3.654	41.9
2024-03-13T13:01	-66.51532	110.40130	3.873	40.8
2024-03-13T13:11	-66.50711	110.41753	3.774	38.3
2024-03-13T13:21	-66.49720	110.41425	3.612	352.5
2024-03-13T13:31	-66.49137	110.39555	3.419	308.0
2024-03-13T13:41	-66.48509	110.37783	3.417	311.6
2024-03-13T13:51	-66.47822	110.35726	3.866	309.9
2024-03-13T14:01	-66.48912	110.33571	5.014	218.3
2024-03-13T14:11	-66.51799	110.34283	10.477	174.4
2024-03-13T14:21	-66.54352	110.34764	9.242	175.7
2024-03-13T14:31	-66.55335	110.35197	3.604	170.1
2024-03-13T14:41	-66.55357	110.35347	0.229	110.4
2024-03-13T14:51	-66.55382	110.35416	0.134	131.8
2024-03-13T15:01	-66.55381	110.35421	0.007	72.9
2024-03-13T15:11	-66.55380	110.35420	0.005	346.2
2024-03-13T15:21	-66.55364	110.35375	0.086	310.7
2024-03-13T15:31	-66.55368	110.35388	0.025	127.1
2024-03-13T15:41	-66.55371	110.35412	0.035	104.8
2024-03-13T15:51	-66.55360	110.35381	0.060	312.1
2024-03-13T16:01	-66.55372	110.35425	0.077	124.7
2024-03-13T16:11	-66.55389	110.35336	0.142	244.7
2024-03-13T16:21	-66.54726	110.33853	3.205	318.2
2024-03-13T16:31	-66.53610	110.26992	10.665	292.2
2024-03-13T16:41	-66.52257	110.20091	11.071	296.1
2024-03-13T16:51	-66.50887	110.13328	10.926	296.9
2024-03-13T17:01	-66.49495	110.06536	11.004	297.1
2024-03-13T17:11	-66.48099	109.99686	11.091	297.0
2024-03-13T17:21	-66.46685	109.92721	11.272	296.9
2024-03-13T17:31	-66.45273	109.85814	11.199	297.1
2024-03-13T17:41	-66.43949	109.78816	11.181	295.3
2024-03-13T17:51	-66.42742	109.71707	11.161	293.0
2024-03-13T18:01	-66.41318	109.64857	11.160	297.4
2024-03-13T18:11	-66.39836	109.58270	10.928	299.3
2024-03-13T18:21	-66.38358	109.51965	10.575	300.3
2024-03-13T18:31	-66.37004	109.45319	10.795	296.9
2024-03-13T18:41	-66.35626	109.38724	10.777	297.5
2024-03-13T18:51	-66.34072	109.32094	11.131	300.2
2024-03-13T19:01	-66.32442	109.25777	10.893	302.7
2024-03-13T19:11	-66.30849	109.19417	10.881	301.9
2024-03-13T19:21	-66.29435	109.12819	10.860	298.0
2024-03-13T19:31	-66.28237	109.05927	10.912	293.3
2024-03-13T19:41	-66.27165	108.99021	10.763	291.1
2024-03-13T19:51	-66.26085	108.92362	10.443	291.9
2024-03-13T20:01	-66.24771	108.85932	10.493	296.9
2024-03-13T20:11	-66.23449	108.79471	10.551	296.9
2024-03-13T20:21	-66.22149	108.72995	10.540	296.4
2024-03-13T20:31	-66.20765	108.66466	10.750	297.7
2024-03-13T20:41	-66.19401	108.59861	10.819	297.0
